Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
3095      	115.6   	-52.7   	999999	4.3     	008   	-0.6      	-4.3      	15599  	15563     	-113.592290  	46.586490    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45191    	0.182741
3096      	115.5   	-52.7   	999999	4.2     	008   	-0.6      	-4.2      	15603  	15567     	-113.592292  	46.586460    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45195    	0.182612
3097      	115.4   	-52.7   	999999	4.1     	009   	-0.6      	-4.1      	15608  	15571     	-113.592294  	46.586431    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45199    	0.182482
3098      	115.4   	-52.7   	999999	4.0     	009   	-0.6      	-4.0      	15612  	15576     	-113.592296  	46.586401    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45202    	0.182352
3099      	115.3   	-52.7   	999999	3.9     	009   	-0.6      	-3.9      	15617  	15580     	-113.592298  	46.586371    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45206    	0.182223
3100      	115.2   	-52.7   	999999	3.8     	009   	-0.6      	-3.8      	15621  	15585     	-113.592300  	46.586341    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45209    	0.182093
3101      	115.1   	-52.7   	999999	3.7     	009   	-0.6      	-3.7      	15626  	15589     	-113.592302  	46.586311    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45213    	0.181964
3102      	115.0   	-52.7   	999999	3.6     	010   	-0.6      	-3.6      	15630  	15594     	-113.592304  	46.586281    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45217    	0.181835
3103      	115.0   	-52.7   	999999	3.5     	010   	-0.6      	-3.4      	15635  	15598     	-113.592306  	46.586251    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45220    	0.181706
3104      	114.9   	-52.7   	999999	3.4     	010   	-0.6      	-3.3      	15639  	15603     	-113.592308  	46.586221    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45224    	0.181576
3105      	114.8   	-52.7   	999999	3.3     	010   	-0.6      	-3.2      	15644  	15607     	-113.592309  	46.586191    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45227    	0.181447
3106      	114.7   	-52.7   	999999	3.2     	011   	-0.6      	-3.1      	15648  	15612     	-113.592311  	46.586162    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45231    	0.181319
3107      	114.6   	-52.7   	999999	3.1     	011   	-0.6      	-3.0      	15653  	15616     	-113.592313  	46.586132    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45235    	0.181214
3108      	114.6   	-52.7   	999999	3.1     	011   	-0.6      	-3.0      	15657  	15620     	-113.592315  	46.586102    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45238    	0.181116
3109      	114.5   	-52.8   	999999	3.0     	011   	-0.6      	-2.9      	15661  	15625     	-113.592317  	46.586072    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.7         	135        	45242    	0.181019
3110      	114.4   	-52.8   	999999	2.9     	012   	-0.6      	-2.8      	15666  	15629     	-113.592319  	46.586042    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45246    	0.180922
3111      	114.3   	-52.8   	999999	2.9     	010   	-0.5      	-2.9      	15670  	15634     	-113.592321  	46.586012    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45249    	0.180825
3112      	114.3   	-52.9   	999999	3.0     	009   	-0.5      	-3.0      	15675  	15638     	-113.592323  	46.585982    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45253    	0.180728
3113      	114.2   	-52.9   	999999	3.0     	008   	-0.4      	-3.0      	15679  	15643     	-113.592325  	46.585952    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45256    	0.180631
3114      	114.1   	-52.9   	999999	3.1     	007   	-0.4      	-3.1      	15684  	15647     	-113.592327  	46.585923    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45260    	0.180534
3115      	114.0   	-53.0   	999999	3.2     	005   	-0.3      	-3.2      	15688  	15652     	-113.592328  	46.585893    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45264    	0.180437
3116      	113.9   	-53.0   	999999	3.2     	004   	-0.2      	-3.2      	15693  	15656     	-113.592330  	46.585863    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45267    	0.180340
3117      	113.9   	-53.1   	999999	3.3     	003   	-0.2      	-3.3      	15697  	15661     	-113.592332  	46.585833    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45271    	0.180244
3118      	113.8   	-53.1   	999999	3.3     	002   	-0.1      	-3.3      	15702  	15665     	-113.592334  	46.585803    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45274    	0.180147
3119      	113.7   	-53.1   	999999	3.4     	001   	-0.1      	-3.4      	15706  	15670     	-113.592336  	46.585773    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45278    	0.180048
3120      	113.6   	-53.1   	999999	3.5     	360   	0.0       	-3.5      	15711  	15674     	-113.592338  	46.585743    	999999.0	999999.0  	999999.00	999999.00	4.5     	18.8         	135        	45282    	0.179941
3121      	113.5   	-53.2   	6     	3.5     	359   	0.1       	-3.5      	15715  	15678     	-113.592333  	46.585709    	-73.5   	-53.2     	40.50    	2507.78  	4.5     	18.8         	135        	45286    	0.179838
3122      	113.5   	-53.2   	6     	3.6     	358   	0.1       	-3.6      	15720  	15683     	-113.592316  	46.585668    	-73.5   	-53.2     	40.47    	2508.44  	4.3     	18.8         	135        	45291    	0.179735
3123      	113.4   	-53.2   	6     	3.6     	357   	0.2       	-3.6      	15724  	15687     	-113.592298  	46.585626    	-73.5   	-53.2     	40.45    	2509.09  	4.3     	18.8         	135        	45297    	0.179632
3124      	113.3   	-53.2   	6     	3.7     	356   	0.2       	-3.7      	15728  	15691     	-113.592281  	46.585585    	-73.6   	-53.2     	40.43    	2509.74  	4.3     	18.8         	135        	45302    	0.179529
3125      	113.2   	-53.2   	6     	3.7     	356   	0.3       	-3.7      	15732  	15696     	-113.592263  	46.585544    	-73.6   	-53.2     	40.41    	2510.39  	4.3     	18.8         	135        	45308    	0.179427
3126      	113.2   	-53.3   	6     	3.8     	355   	0.3       	-3.8      	15737  	15700     	-113.592246  	46.585502    	-73.6   	-53.3     	40.38    	2511.04  	4.3     	18.8         	135        	45313    	0.179324
3127      	113.1   	-53.3   	6     	3.9     	354   	0.4       	-3.9      	15741  	15704     	-113.592228  	46.585461    	-73.6   	-53.3     	40.36    	2511.70  	4.3     	18.8         	135        	45319    	0.179222
3128      	113.0   	-53.3   	6     	3.9     	353   	0.5       	-3.9      	15745  	15708     	-113.592211  	46.585419    	-73.7   	-53.3     	40.34    	2512.35  	4.3     	18.8         	135        	45324    	0.179121
3129      	112.9   	-53.3   	6     	4.0     	352   	0.5       	-4.0      	15750  	15713     	-113.592193  	46.585378    	-73.7   	-53.3     	40.31    	2513.00  	4.3     	18.8         	135        	45329    	0.179019
3130      	112.9   	-53.4   	6     	4.1     	352   	0.6       	-4.1      	15754  	15717     	-113.592176  	46.585337    	-73.7   	-53.4     	40.29    	2513.65  	4.3     	18.8         	135        	45335    	0.178918
3131      	112.8   	-53.4   	6     	4.1     	351   	0.6       	-4.0      	15758  	15721     	-113.592158  	46.585295    	-73.7   	-53.4     	40.27    	2514.30  	4.3     	18.8         	135        	45340    	0.178816
3132      	112.7   	-53.4   	6     	4.2     	350   	0.7       	-4.1      	15763  	15726     	-113.592141  	46.585254    	-73.7   	-53.4     	40.24    	2514.96  	4.3     	18.8         	135        	45346    	0.178714
3133      	112.6   	-53.4   	6     	4.2     	350   	0.8       	-4.1      	15767  	15730     	-113.592123  	46.585212    	-73.8   	-53.4     	40.22    	2515.61  	4.3     	18.8         	135        	45351    	0.178612
3134      	112.6   	-53.4   	6     	4.3     	349   	0.8       	-4.2      	15771  	15734     	-113.592106  	46.585171    	-73.8   	-53.4     	40.20    	2516.26  	4.3     	18.8         	135        	45356    	0.178510
3135      	112.5   	-53.5   	6     	4.4     	348   	0.9       	-4.3      	15776  	15738     	-113.592088  	46.585129    	-73.8   	-53.5     	40.17    	2516.93  	4.3     	18.8         	135        	45362    	0.178408
3136      	112.4   	-53.5   	6     	4.4     	348   	0.9       	-4.3      	15780  	15743     	-113.592071  	46.585088    	-73.9   	-53.5     	40.15    	2517.58  	4.3     	18.9         	135        	45367    	0.178306
3137      	112.3   	-53.5   	6     	4.5     	347   	1.0       	-4.4      	15784  	15747     	-113.592053  	46.585047    	-73.9   	-53.5     	40.13    	2518.23  	4.3     	18.9         	135        	45373    	0.178204
3138      	112.3   	-53.5   	6     	4.5     	346   	1.1       	-4.4      	15788  	15751     	-113.592036  	46.585005    	-73.9   	-53.5     	40.10    	2518.88  	4.3     	18.9         	135        	45378    	0.178102
3139      	112.2   	-53.5   	6     	4.6     	346   	1.1       	-4.5      	15793  	15756     	-113.592018  	46.584964    	-74.0   	-53.5     	40.08    	2519.53  	4.3     	18.9         	135        	45384    	0.178000
3140      	112.1   	-53.6   	6     	4.7     	345   	1.2       	-4.5      	15797  	15760     	-113.592001  	46.584922    	-74.0   	-53.6     	40.06    	2520.19  	4.3     	18.9         	135        	45389    	0.177898
3141      	112.0   	-53.6   	6     	4.7     	345   	1.2       	-4.5      	15801  	15764     	-113.591983  	46.584881    	-74.0   	-53.6     	40.03    	2520.84  	4.3     	18.9         	135        	45394    	0.177796
3142      	112.0   	-53.6   	6     	4.8     	344   	1.3       	-4.6      	15806  	15768     	-113.591966  	46.584839    	-74.0   	-53.6     	40.01    	2521.49  	4.3     	18.9         	135        	45400    	0.177694
3143      	111.9   	-53.6   	6     	4.9     	344   	1.4       	-4.7      	15810  	15773     	-113.591948  	46.584798    	-74.1   	-53.6     	39.99    	2522.14  	4.3     	18.9         	135        	45405    	0.177593
3144      	111.8   	-53.6   	6     	4.9     	343   	1.4       	-4.7      	15814  	15777     	-113.591931  	46.584757    	-74.1   	-53.6     	39.96    	2522.79  	4.3     	18.9         	135        	45411    	0.177492
3145      	111.7   	-53.7   	6     	5.0     	343   	1.5       	-4.8      	15819  	15781     	-113.591913  	46.584715    	-74.1   	-53.7     	39.94    	2523.45  	4.3     	18.9         	135        	45416    	0.177398
3146      	111.7   	-53.7   	6     	5.1     	342   	1.6       	-4.9      	15823  	15786     	-113.591896  	46.584674    	-74.2   	-53.7     	39.92    	2524.10  	4.3     	18.9         	135        	45422    	0.177304
3147      	111.6   	-53.7   	6     	5.1     	342   	1.6       	-4.8      	15827  	15790     	-113.591878  	46.584632    	-74.2   	-53.7     	39.90    	2524.75  	4.3     	18.9         	135        	45427    	0.177209
3148      	111.5   	-53.8   	6     	5.2     	341   	1.7       	-4.9      	15831  	15794     	-113.591861  	46.584591    	-74.3   	-53.8     	39.88    	2525.41  	4.3     	18.9         	135        	45432    	0.177115
3149      	111.4   	-53.8   	6     	5.3     	341   	1.7       	-5.0      	15836  	15798     	-113.591843  	46.584549    	-74.3   	-53.8     	39.85    	2526.06  	4.3     	18.9         	135        	45438    	0.177021
3150      	111.4   	-53.8   	6     	5.3     	340   	1.8       	-5.0      	15840  	15803     	-113.591826  	46.584508    	-74.4   	-53.8     	39.83    	2526.71  	4.3     	18.9         	135        	45443    	0.176927
3151      	111.3   	-53.9   	5     	5.3     	340   	1.8       	-5.0      	15844  	15807     	-113.591808  	46.584467    	-74.4   	-53.9     	39.81    	2527.36  	4.3     	18.9         	135        	45449    	0.176831
3152      	111.2   	-53.9   	5     	5.4     	339   	1.9       	-5.0      	15849  	15811     	-113.591768  	46.584422    	-74.4   	-53.9     	39.79    	2528.03  	4.3     	18.9         	135        	45455    	0.176735
3153      	111.1   	-53.9   	5     	5.4     	339   	2.0       	-5.0      	15853  	15816     	-113.591725  	46.584377    	-74.5   	-53.9     	39.76    	2528.70  	4.4     	18.9         	135        	45463    	0.176640
3154      	111.1   	-53.9   	5     	5.4     	338   	2.0       	-5.0      	15858  	15820     	-113.591681  	46.584331    	-74.5   	-53.9     	39.74    	2529.37  	4.4     	18.9         	135        	45470    	0.176544
3155      	111.0   	-54.0   	5     	5.4     	338   	2.1       	-5.0      	15862  	15824     	-113.591638  	46.584286    	-74.6   	-54.0     	39.72    	2530.04  	4.4     	18.9         	135        	45477    	0.176448
3156      	110.9   	-54.0   	5     	5.4     	337   	2.1       	-5.0      	15866  	15829     	-113.591595  	46.584241    	-74.6   	-54.0     	39.70    	2530.71  	4.4     	18.9         	135        	45484    	0.176353
3157      	110.8   	-54.0   	5     	5.4     	336   	2.2       	-5.0      	15871  	15833     	-113.591552  	46.584196    	-74.7   	-54.0     	39.67    	2531.37  	4.4     	18.9         	135        	45491    	0.176251
3158      	110.8   	-54.0   	5     	5.5     	336   	2.2       	-5.0      	15875  	15838     	-113.591508  	46.584150    	-74.7   	-54.0     	39.65    	2532.04  	4.4     	18.9         	135        	45498    	0.176145
3159      	110.7   	-54.1   	5     	5.5     	335   	2.3       	-5.0      	15880  	15842     	-113.591465  	46.584105    	-74.7   	-54.1     	39.62    	2532.70  	4.4     	18.9         	135        	45505    	0.176040
3160      	110.6   	-54.1   	5     	5.5     	335   	2.3       	-5.0      	15884  	15846     	-113.591422  	46.584060    	-74.8   	-54.1     	39.60    	2533.37  	4.4     	18.9         	135        	45512    	0.175935
3161      	110.5   	-54.1   	5     	5.5     	334   	2.4       	-5.0      	15888  	15851     	-113.591378  	46.584015    	-74.8   	-54.1     	39.57    	2534.04  	4.4     	18.9         	135        	45519    	0.175830
3162      	110.5   	-54.1   	5     	5.6     	334   	2.5       	-5.0      	15893  	15855     	-113.591335  	46.583969    	-74.8   	-54.1     	39.55    	2534.70  	4.4     	18.9         	135        	45526    	0.175725
3163      	110.4   	-54.1   	5     	5.6     	333   	2.5       	-5.0      	15897  	15859     	-113.591292  	46.583924    	-74.9   	-54.1     	39.53    	2535.37  	4.4     	18.9         	135        	45533    	0.175619
3164      	110.3   	-54.2   	5     	5.6     	333   	2.6       	-5.0      	15902  	15864     	-113.591249  	46.583879    	-74.9   	-54.2     	39.50    	2536.04  	4.4     	18.9         	135        	45540    	0.175514
3165      	110.2   	-54.2   	5     	5.6     	332   	2.6       	-5.0      	15906  	15868     	-113.591205  	46.583834    	-74.9   	-54.2     	39.48    	2536.70  	4.4     	18.9         	135        	45547    	0.175409
3166      	110.2   	-54.2   	5     	5.6     	332   	2.6       	-4.9      	15910  	15873     	-113.591162  	46.583788    	-74.9   	-54.2     	39.45    	2537.37  	4.4     	18.9         	135        	45554    	0.175304
3167      	110.1   	-54.2   	5     	5.7     	331   	2.7       	-5.0      	15915  	15877     	-113.591119  	46.583743    	-75.0   	-54.2     	39.43    	2538.04  	4.4     	18.9         	135        	45561    	0.175200
3168      	110.0   	-54.2   	5     	5.7     	331   	2.8       	-5.0      	15919  	15881     	-113.591075  	46.583698    	-75.0   	-54.2     	39.40    	2538.70  	4.4     	18.9         	135        	45568    	0.175095
3169      	109.9   	-54.3   	5     	5.7     	330   	2.8       	-5.0      	15924  	15886     	-113.591032  	46.583653    	-75.0   	-54.3     	39.38    	2539.37  	4.4     	19.0         	135        	45575    	0.174990
